id,text,target_entity,aspect,sentiment
2773,"I think LOCATION2 is a pretty good place to live and you're unlikely to have any problems I'm living in LOCATION1, yeah it's a safe area,",LOCATION2,price,None
2773,"I think LOCATION2 is a pretty good place to live and you're unlikely to have any problems I'm living in LOCATION1, yeah it's a safe area,",LOCATION1,safety,Positive
2773,"I think LOCATION2 is a pretty good place to live and you're unlikely to have any problems I'm living in LOCATION1, yeah it's a safe area,",LOCATION2,transit-location,None
2773,"I think LOCATION2 is a pretty good place to live and you're unlikely to have any problems I'm living in LOCATION1, yeah it's a safe area,",LOCATION2,safety,Positive
2773,"I think LOCATION2 is a pretty good place to live and you're unlikely to have any problems I'm living in LOCATION1, yeah it's a safe area,",LOCATION1,transit-location,None
2773,"I think LOCATION2 is a pretty good place to live and you're unlikely to have any problems I'm living in LOCATION1, yeah it's a safe area,",LOCATION1,price,None
2774,Great places are LOCATION2 and LOCATION1,LOCATION2,general,Positive
2774,Great places are LOCATION2 and LOCATION1,LOCATION1,transit-location,None
2774,Great places are LOCATION2 and LOCATION1,LOCATION1,price,None
2774,Great places are LOCATION2 and LOCATION1,LOCATION1,safety,None
2774,Great places are LOCATION2 and LOCATION1,LOCATION2,transit-location,None
2774,Great places are LOCATION2 and LOCATION1,LOCATION1,general,Positive
2774,Great places are LOCATION2 and LOCATION1,LOCATION2,price,None
2774,Great places are LOCATION2 and LOCATION1,LOCATION2,safety,None
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION1,price,None
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION2,price,Negative
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION2,general,Positive
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION2,safety,None
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION1,general,Negative
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION1,transit-location,None
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION2,transit-location,None
2775,"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",LOCATION1,safety,Negative
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION1,transit-location,None
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION2,price,Positive
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION1,price,Positive
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION2,general,None
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION2,safety,None
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION1,safety,None
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION1,general,None
2776,Most cheap hotels are in LOCATION1 and LOCATION2; it is impossible to go there and not find a place to stay,LOCATION2,transit-location,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION2,general,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION2,safety,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION1,safety,Negative
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION2,transit-location,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION1,transit-location,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION1,price,Positive
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION1,general,None
2777,Another area LOCATION1 would be the cheapest on the list but has a high crime rate I think LOCATION2 ( N7 ) is getting expensive for very solid reasons,LOCATION2,price,Negative
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION1,price,Negative
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION2,transit-location,None
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION2,price,Positive
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION1,transit-location,None
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION2,safety,None
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION2,general,Positive
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION1,general,None
2778,LOCATION2 are both good and affordable area not as expensive as LOCATION1,LOCATION1,safety,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION2,safety,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION1,price,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION1,transit-location,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION1,safety,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION2,general,Positive
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION2,transit-location,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION2,price,None
2779,AND JUST TO LET YOU KNOW LOCATION1 AND LOCATION2 IS A BEAUTIFUL AREA WITH LOADS OF PRETTY GARDENS SQUARES AND PARKS BUT STILL REALLY URBAN AND FANCY  IT CAN GET NOISY BUT THATS PRETTY MUCH IT,LOCATION1,general,Positive
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION2,price,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION2,safety,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION1,safety,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION1,transit-location,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION2,transit-location,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION1,general,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION1,price,None
278,there is also LOCATION2 in LOCATION1 which has a lot of financial services too,LOCATION2,general,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION1,transit-location,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION1,general,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION1,safety,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION2,transit-location,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION2,general,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION2,safety,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION2,price,None
2780,Just going for walks around the lake in LOCATION2 and the LOCATION1  made me think that it is a perfect place for me to live,LOCATION1,price,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION1,general,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION2,safety,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION1,price,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION2,price,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION2,transit-location,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION1,safety,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION2,general,None
2781,Nice areas to live are places like LOCATION2 or LOCATION1 is nice north of the river,LOCATION1,transit-location,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION2,transit-location,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION1,general,Positive
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION2,price,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION1,safety,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION2,safety,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION1,price,None
2782,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,LOCATION2,general,Positive
